1353099729278209,3,0,0.738168209324092,-1.46098629295875,272.768,nan,nan
1353099729288018,3,0,0.738168209324092,-1.46098629295875,272.768,5.3,0.022
1353099730270268,3,0,0.738168218539431,-1.46098631320457,272.771,nan,nan
1353099730288190,3,0,0.738168218539431,-1.46098631320457,272.771,nan,nan
1353099731188305,3,0,0.738168218539431,-1.46098631320457,272.771,306,0.118
1353099731248153,3,0,0.738168248244935,-1.46098637758976,272.778,nan,nan
1353099731278519,3,0,0.738168248244935,-1.46098637758976,272.778,nan,nan
1353099731288725,3,0,0.738168248244935,-1.46098637758976,272.778,296,0.478
1353099732248002,3,0,0.738168305282295,-1.46098648772004,272.746,nan,nan
1353099732278772,3,0,0.738168305282295,-1.46098648772004,272.746,nan,nan
1353099732288901,3,0,0.738168305282295,-1.46098648772004,272.746,298.3,0.752
1353099733248435,3,0,0.73816836451877,-1.46098663760892,272.762,nan,nan
1353099733279714,3,0,0.73816836451877,-1.46098663760892,272.762,nan,nan
1353099733288102,3,0,0.73816836451877,-1.46098663760892,272.762,298.3,1.012
1353099734248015,3,0,0.738168433773434,-1.46098682493511,272.763,nan,nan
1353099734278214,3,0,0.738168433773434,-1.46098682493511,272.763,nan,nan
1353099734288055,3,0,0.738168433773434,-1.46098682493511,272.763,307,1.158
1353099735248107,3,0,0.738168535438863,-1.46098704875613,272.757,nan,nan
1353099735278367,3,0,0.738168535438863,-1.46098704875613,272.757,nan,nan
1353099735287938,3,0,0.738168535438863,-1.46098704875613,272.757,302.2,1.261
1353099736217753,3,0,0.738168598096183,-1.46098729036206,272.774,nan,nan
1353099736250640,3,0,0.738168598096183,-1.46098729036206,272.774,nan,nan
1353099736278811,3,0,0.738168598096183,-1.46098729036206,272.774,275.7,1.153
1353099737258300,3,0,0.73816862802858,-1.46098753296282,272.81,nan,nan
1353099737288146,3,0,0.73816862802858,-1.46098753296282,272.81,nan,nan
1353099738208914,3,0,0.73816862802858,-1.46098753296282,272.81,278.5,1.202
1353099738268743,3,0,0.738168647052669,-1.46098779043379,272.811,nan,nan
1353099738288048,3,0,0.738168647052669,-1.46098779043379,272.811,nan,nan
1353099739198345,3,0,0.738168647052669,-1.46098779043379,272.811,271,1.068
1353099739248264,2,0,0.738168638273663,-1.46098799055325,nan,nan,nan
1353099739278278,3,0,0.738168638273663,-1.46098799055325,272.863,nan,nan
1353099739288142,3,0,0.738168638273663,-1.46098799055325,272.863,267.5,0.728
1353099740249978,3,0,0.738168614554638,-1.46098811139984,272.904,nan,nan
1353099740277631,3,0,0.738168614554638,-1.46098811139984,272.904,nan,nan
1353099740287521,3,0,0.738168614554638,-1.46098811139984,272.904,255.9,0.563
1353099741258110,3,0,0.73816857099122,-1.46098829165745,272.933,nan,nan
1353099741288086,3,0,0.73816857099122,-1.46098829165745,272.933,nan,nan
1353099742209402,3,0,0.73816857099122,-1.46098829165745,272.933,252.6,1.058
1353099742267996,2,0,0.738168503377165,-1.46098856986293,nan,nan,nan
1353099742289878,3,0,0.738168503377165,-1.46098856986293,272.971,nan,nan
1353099743189636,3,0,0.738168503377165,-1.46098856986293,272.971,244.8,1.499
1353099743248081,3,0,0.738168418676336,-1.46098885822623,273.032,nan,nan
1353099743278139,3,0,0.738168418676336,-1.46098885822623,273.032,nan,nan
1353099743288254,3,0,0.738168418676336,-1.46098885822623,273.032,239.9,1.376
1353099744249578,3,0,0.73816832428893,-1.4609890992562,273.089,nan,nan
1353099744278300,3,0,0.73816832428893,-1.4609890992562,273.089,nan,nan
1353099744288043,3,0,0.73816832428893,-1.4609890992562,273.089,240,1.232
1353099745258122,3,0,0.738168224281564,-1.46098933190859,273.148,nan,nan
1353099745287865,3,0,0.738168224281564,-1.46098933190859,273.148,nan,nan
1353099746209444,3,0,0.738168224281564,-1.46098933190859,273.148,238.8,1.33
1353099746268975,3,0,0.738168114081475,-1.46098959372543,273.186,nan,nan
1353099746288437,3,0,0.738168114081475,-1.46098959372543,273.186,nan,nan
1353099747188175,3,0,0.738168114081475,-1.46098959372543,273.186,234.3,1.565
1353099747249011,3,0,0.738167998627945,-1.46098986105751,273.226,nan,nan
1353099747277980,3,0,0.738167998627945,-1.46098986105751,273.226,nan,nan
1353099747288276,3,0,0.738167998627945,-1.46098986105751,273.226,232.2,1.488
1353099748248623,3,0,0.738167867588625,-1.46099010496728,273.259,nan,nan
1353099748278325,3,0,0.738167867588625,-1.46099010496728,273.259,nan,nan
1353099748288214,3,0,0.738167867588625,-1.46099010496728,273.259,223.6,1.47
1353099749258274,3,0,0.738167740266856,-1.46099033810836,273.284,nan,nan
1353099749287993,3,0,0.738167740266856,-1.46099033810836,273.284,nan,nan
1353099750209634,3,0,0.738167740266856,-1.46099033810836,273.284,221.5,1.416
1353099750268373,3,0,0.738167645111505,-1.46099053004221,273.14,nan,nan
1353099750288676,3,0,0.738167645111505,-1.46099053004221,273.14,nan,nan
1353099751188590,3,0,0.738167645111505,-1.46099053004221,273.14,219.4,0.992
1353099751248276,3,0,0.738167577741796,-1.46099066500853,273.241,nan,nan
1353099751278538,3,0,0.738167577741796,-1.46099066500853,273.241,nan,nan
1353099751288506,3,0,0.738167577741796,-1.46099066500853,273.241,244.9,0.317
1353099752248661,3,0,0.738167515730248,-1.46099073979588,273.217,nan,nan
1353099752278744,3,0,0.738167515730248,-1.46099073979588,273.217,nan,nan
1353099752288291,3,0,0.738167515730248,-1.46099073979588,273.217,218.7,0.442
1353099753248452,3,0,0.7381674333158,-1.46099078273098,273.194,nan,nan
1353099753278527,3,0,0.7381674333158,-1.46099078273098,273.194,nan,nan
1353099753288078,3,0,0.7381674333158,-1.46099078273098,273.194,187.5,0.571
1353099754239180,2,0,0.73816731664054,-1.46099080170271,nan,nan,nan
1353099754268397,2,0,0.73816731664054,-1.46099080170271,nan,188.5,1.001
1353099754298205,3,0,0.73816731664054,-1.46099080170271,273.166,188.5,1.001
1353099755248183,3,0,0.738167153661694,-1.46099085716928,273.169,nan,nan
1353099755277982,3,0,0.738167153661694,-1.46099085716928,273.169,nan,nan
1353099755287856,3,0,0.738167153661694,-1.46099085716928,273.169,193.9,1.208
1353099756249891,3,0,0.738166954816333,-1.46099091972188,273.102,nan,nan
1353099756277946,3,0,0.738166954816333,-1.46099091972188,273.102,nan,nan
1353099756288482,3,0,0.738166954816333,-1.46099091972188,273.102,183.9,1.362
1353099757258682,3,0,0.73816676227161,-1.46099094054365,273.057,nan,nan
1353099757288276,3,0,0.73816676227161,-1.46099094054365,273.057,nan,nan
1353099758209407,3,0,0.73816676227161,-1.46099094054365,273.057,181.1,1.23
1353099758268373,3,0,0.738166581542766,-1.46099094214936,273.031,nan,nan
1353099758288174,3,0,0.738166581542766,-1.46099094214936,273.031,nan,nan
1353099759187643,3,0,0.738166581542766,-1.46099094214936,273.031,184.1,1.058
1353099759248422,3,0,0.738166398073755,-1.46099093579636,273.009,nan,nan
1353099759277626,3,0,0.738166398073755,-1.46099093579636,273.009,nan,nan
1353099759287707,3,0,0.738166398073755,-1.46099093579636,273.009,179.8,1.332
1353099760218669,3,0,0.738166189716349,-1.46099089896991,272.964,nan,nan
1353099760249319,3,0,0.738166189716349,-1.46099089896991,272.964,nan,nan
1353099760278303,3,0,0.738166189716349,-1.46099089896991,272.964,173.9,1.409
1353099761258044,3,0,0.738165998114103,-1.46099084041412,272.883,nan,nan
1353099761288476,3,0,0.738165998114103,-1.46099084041412,272.883,nan,nan
1353099762209583,3,0,0.738165998114103,-1.46099084041412,272.883,173.5,1.141
1353099762268143,3,0,0.738165884859688,-1.46099080086495,272.876,nan,nan
1353099762287496,3,0,0.738165884859688,-1.46099080086495,272.876,nan,nan
1353099763199273,3,0,0.738165884859688,-1.46099080086495,272.876,154.5,0.368
1353099763258883,3,0,0.738165859709494,-1.46099079440724,272.895,nan,nan
1353099763288185,3,0,0.738165859709494,-1.46099079440724,272.895,nan,nan
1353099763298290,3,0,0.738165859709494,-1.46099079440724,272.895,334.1,0.02
1353099764220305,3,0,0.738165856759887,-1.46099079276663,272.901,nan,nan
1353099764248035,3,0,0.738165856759887,-1.46099079276663,272.901,nan,nan
1353099764278441,3,0,0.738165856759887,-1.46099079276663,272.901,160.8,0.093
1353099765258103,3,0,0.738165848591746,-1.4609907904977,272.887,nan,nan
1353099765288690,3,0,0.738165848591746,-1.4609907904977,272.887,nan,nan
1353099766209630,3,0,0.738165848591746,-1.4609907904977,272.887,185.5,0.033
1353099767248701,3,0,0.738165842430734,-1.46099078805424,272.883,nan,nan
1353099767278830,3,0,0.738165842430734,-1.46099078805424,272.883,nan,nan
1353099767287951,3,0,0.738165842430734,-1.46099078805424,272.883,155,0.016
1353099768248898,3,0,0.738165840999564,-1.46099078751319,272.902,nan,nan
1353099768278338,3,0,0.738165840999564,-1.46099078751319,272.902,352.4,0.024
1353099768288158,3,0,0.738165840999564,-1.46099078751319,272.902,352.4,0.024
1353099769258352,3,0,0.738165839376408,-1.46099078721648,272.914,nan,nan
1353099769288166,3,0,0.738165839376408,-1.46099078721648,272.914,nan,nan
1353099770209670,3,0,0.738165839376408,-1.46099078721648,272.914,303.7,0.031
1353099770267929,3,0,0.73816583689804,-1.46099078620419,272.933,nan,nan
1353099770287991,3,0,0.73816583689804,-1.46099078620419,272.933,nan,nan
1353099771188748,3,0,0.73816583689804,-1.46099078620419,272.933,172.9,0.045
1353099771249165,3,0,0.738165834419673,-1.46099078494755,272.921,nan,nan
1353099771277906,3,0,0.738165834419673,-1.46099078494755,272.921,nan,nan
1353099771297995,3,0,0.738165834419673,-1.46099078494755,272.921,277.4,0.022
1353099772218511,3,0,0.738165811363873,-1.46099077581948,272.908,nan,nan
1353099772278657,3,0,0.738165811363873,-1.46099077581948,272.908,nan,nan
1353099772291414,3,0,0.738165811363873,-1.46099077581948,272.908,155.2,0.22
1353099773257998,3,0,0.738165768795293,-1.46099076112381,272.878,nan,nan
1353099773287915,3,0,0.738165768795293,-1.46099076112381,272.878,nan,nan
1353099774190322,3,0,0.738165768795293,-1.46099076112381,272.878,166,0.335
1353099774258895,3,0,0.738165671528094,-1.46099073180228,272.911,nan,nan
1353099774288656,3,0,0.738165671528094,-1.46099073180228,272.911,nan,nan
1353099775188179,3,0,0.738165671528094,-1.46099073180228,272.911,168,0.789
1353099775248700,3,0,0.738165546859225,-1.46099069694805,272.856,nan,nan
1353099775279901,3,0,0.738165546859225,-1.46099069694805,272.856,nan,nan
1353099775288469,3,0,0.738165546859225,-1.46099069694805,272.856,159.7,1.001
1353099776248563,3,0,0.738165431580228,-1.46099066263488,272.829,nan,nan
1353099776278486,3,0,0.738165431580228,-1.46099066263488,272.829,nan,nan
1353099776287820,3,0,0.738165431580228,-1.46099066263488,272.829,163.9,0.747
1353099777259846,3,0,0.738165300959787,-1.46099061081605,272.862,nan,nan
1353099777288156,3,0,0.738165300959787,-1.46099061081605,272.862,nan,nan
1353099777298433,3,0,0.738165300959787,-1.46099061081605,272.862,165.6,0.947
1353099778268568,3,0,0.738165124681532,-1.46099051873248,272.836,nan,nan
1353099778298301,3,0,0.738165124681532,-1.46099051873248,272.836,nan,nan
1353099779199759,3,0,0.738165124681532,-1.46099051873248,272.836,159.9,1.44
1353099779258322,3,0,0.738164931019799,-1.46099038434213,272.803,nan,nan
1353099779288698,3,0,0.738164931019799,-1.46099038434213,272.803,nan,nan
1353099779299121,3,0,0.738164931019799,-1.46099038434213,272.803,155.4,1.463
1353099780249856,3,0,0.73816475641706,-1.46099025593826,272.727,nan,nan
1353099780288321,3,0,0.73816475641706,-1.46099025593826,272.727,nan,nan
1353099780298101,3,0,0.73816475641706,-1.46099025593826,272.727,159.6,0.959
1353099781258325,3,0,0.738164596632167,-1.46099013001275,272.727,nan,nan
1353099781288414,3,0,0.738164596632167,-1.46099013001275,272.727,nan,nan
1353099781288787,3,0,0.738164596632167,-1.46099013001275,272.727,149.1,1.137
1353099782268622,3,0,0.738164418032625,-1.46098999846728,272.732,nan,nan
1353099782288812,3,0,0.738164418032625,-1.46098999846728,272.732,nan,nan
1353099783189715,3,0,0.738164418032625,-1.46098999846728,272.732,146.4,1.467
1353099783262708,3,0,0.738164243796406,-1.46098987475835,272.624,nan,nan
1353099783288513,3,0,0.738164243796406,-1.46098987475835,272.624,nan,nan
1353099783289679,3,0,0.738164243796406,-1.46098987475835,272.624,159.5,1.12
1353099784258677,3,0,0.738164124590418,-1.46098976623377,272.671,nan,nan
1353099784288566,3,0,0.738164124590418,-1.46098976623377,272.671,nan,nan
1353099784298519,3,0,0.738164124590418,-1.46098976623377,272.671,153.7,0.624
1353099785260061,3,0,0.738164081410972,-1.4609897078176,272.637,nan,nan
1353099785289800,3,0,0.738164081410972,-1.4609897078176,272.637,nan,nan
1353099785299030,3,0,0.738164081410972,-1.4609897078176,272.637,144.1,0.318
1353099786268089,2,0,0.738164062596323,-1.46098968027631,nan,nan,nan
1353099786298084,2,0,0.738164062596323,-1.46098968027631,nan,113.5,0.066
1353099787200033,3,0,0.738164062596323,-1.46098968027631,272.664,113.5,0.066
1353099787257994,2,0,0.738164055964072,-1.46098967130532,nan,nan,nan
1353099787288507,2,0,0.738164055964072,-1.46098967130532,nan,138.8,0.086
1353099787298260,3,0,0.738164055964072,-1.46098967130532,272.669,138.8,0.086
1353099788258230,3,0,0.738164046888359,-1.46098966109514,272.663,nan,nan
1353099788287844,3,0,0.738164046888359,-1.46098966109514,272.663,nan,nan
1353099788298055,3,0,0.738164046888359,-1.46098966109514,272.663,137.4,0.118
1353099789258149,3,0,0.738164038371153,-1.4609896489651,272.659,nan,nan
1353099789288213,3,0,0.738164038371153,-1.4609896489651,272.659,nan,nan
1353099789297853,3,0,0.738164038371153,-1.4609896489651,272.659,134.5,0.122
1353099791258204,3,0,0.738164036032411,-1.46098964493339,272.67,nan,nan
1353099791288104,3,0,0.738164036032411,-1.46098964493339,272.67,nan,nan
1353099791298577,3,0,0.738164036032411,-1.46098964493339,272.67,139.5,0.02
1353099792262131,3,0,0.738164035770612,-1.46098964385129,272.65,nan,nan
1353099792288641,3,0,0.738164035770612,-1.46098964385129,272.65,nan,nan
1353099792298504,3,0,0.738164035770612,-1.46098964385129,272.65,126.7,0.021
1353099793258808,3,0,0.738164034758321,-1.46098964301353,272.643,nan,nan
1353099793288752,3,0,0.738164034758321,-1.46098964301353,272.643,nan,nan
1353099794209455,3,0,0.738164034758321,-1.46098964301353,272.643,174.4,0.033
1353099794270089,3,0,0.738164034758321,-1.4609896431008,272.653,nan,nan
1353099794298324,3,0,0.738164034758321,-1.4609896431008,272.653,nan,nan
1353099795199623,3,0,0.738164034758321,-1.4609896431008,272.653,6.3,0.021
1353099795257855,3,0,0.738164034793228,-1.46098964407818,272.67,nan,nan
1353099795288338,3,0,0.738164034793228,-1.46098964407818,272.67,nan,nan
1353099795297956,3,0,0.738164034793228,-1.46098964407818,272.67,255.1,0.024
1353099796261990,3,0,0.738164033972923,-1.46098964318806,272.667,nan,nan
1353099796287794,3,0,0.738164033972923,-1.46098964318806,272.667,nan,nan
1353099796298660,3,0,0.738164033972923,-1.46098964318806,272.667,108.9,0.026
1353099797257965,3,0,0.738164035055027,-1.46098964463669,272.654,nan,nan
1353099797287916,3,0,0.738164035055027,-1.46098964463669,272.654,nan,nan
1353099797298321,3,0,0.738164035055027,-1.46098964463669,272.654,330.6,0.05
1353099798257829,3,0,0.73816403522956,-1.46098964458433,272.642,nan,nan
1353099798288081,3,0,0.73816403522956,-1.46098964458433,272.642,nan,nan
1353099798298601,3,0,0.73816403522956,-1.46098964458433,272.642,241.6,0.011
1353099799258582,3,0,0.738164036206944,-1.46098964503811,272.648,nan,nan
1353099799288022,3,0,0.738164036206944,-1.46098964503811,272.648,nan,nan
1353099799299690,3,0,0.738164036206944,-1.46098964503811,272.648,348.4,0.039
1353099800258626,3,0,0.73816403681781,-1.46098964702779,272.64,nan,nan
1353099800288369,3,0,0.73816403681781,-1.46098964702779,272.64,nan,nan
